0	12,600
1	3.24212
2	incident
3	serious
4	9/11
5	acronym
6	foolproof
7	comply
8	breaks
9	forgotten
10	precious
11	brokers/banks
12	FTA
13	E
14	w/o
15	ATTN
16	sectors
17	hourly
18	VNQ
19	embedded
20	respecting
21	Futures
22	LIRA/LRSP
23	allotments
24	710
25	Previously
26	salesperson
27	Residential
28	plentiful
29	last-minute
30	fobs
31	18-20
32	zero-balance
33	Determined
34	malfunction
35	terrible
36	lion
37	rate
38	replenishing
39	Land
40	Cashier
41	pre-public
42	GEM.AX
43	inevitable
44	2014
45	nonetheless
46	perceives
47	amazon.com
48	assert
49	45
50	lights
51	4137
52	rage
53	submitted
54	Talk
55	1,095
56	Much
57	generalize
58	Properties
59	unadjusted
60	Terror
61	snow
62	headache
63	partially-lawsuit
64	funnel
65	purchasing
66	termination
67	=======
68	Memorized
69	bankruptcy/litigation
70	Sycamore
71	Dept.
72	laughing
73	30,000
74	snowball
75	shuttle
76	analogous
77	stacked
78	calendar-quarter-end
79	scholarships
80	looks
81	alpha
82	daycare
83	dead-on
84	4th
85	Uncrossed
86	gory
87	firstly
88	irs
89	postal
90	Clarify
91	MA
92	snapped
93	FWIW
94	authorise
95	scare
96	Thomson
97	would/wouldn
98	Walras
99	&#60;
100	overdue
101	exploit
102	harks
103	communists
104	surtax
105	precludes
106	wiser
107	finalized
108	900,000
109	clauses
110	DOB
111	non-monetary
112	copyshop
113	EUR-priced
114	member-based
115	Robocall
116	Rate
117	5.44
118	associations
119	MMA
120	Payments
121	5K
122	Chequing
123	accident
124	set-off
125	underwear
126	Societe
127	3180
128	BKCC
129	crimp
130	Preferably
131	locations
132	fittings
133	beneath
134	deeded
135	credit-cards
136	30-50
137	physically
138	conversations
139	conceivably
140	contracts
141	scenario
142	Advertising
143	complies
144	Bernanke
145	gardener
146	Pragmatically
147	Jordà
148	Combine
149	repaying
150	premises
151	practitioner
152	gamble
153	impurities
154	Feed
155	ideas
156	static
157	Explained
158	49999.99
159	uniformly
160	Donate
161	footnotes
162	PLN
163	bancorporation
164	frown
165	milage
166	Vangard
167	biography
168	fractional
169	rainy
170	sweet
171	insulate
172	liquid
173	joining
174	sword
175	particularly
176	used
177	preservation/safety
